	contribution	tag	corpus	id_elf	count
65	1-10809	Plus de tolérance	"La laicite telle que nous l'avons faite evoluer aujourd'hui est devenue une religion en soi qui ecarte le fait religieux de la chose publique. Comment expliquer que d'autres pays qui ont une diversite religieuse tres importante n'aient aucun probleme a vivre ensemble ? sans passer par un exces de laicite. Celle-ci est devenue un pretexte pour interdire alros qu'elle devait au contraire apaiser. La religion est avant tout une expression culturelle, on peut apprecier le cote culturel d'une religion [e.g creches], sans epouser ses rites ou ses croyances. Pourquoi l'Etat entretient-il alors le patrimoine des Eglises ? pour son cote culturel, c'est aussi un attrait touristique. Par contre, lorsqu'une religion entend imposer un style de vie publique sur les fondements religieux, il faut dire stop ! c'est valable pour n'importe quelle religion, mais une aujourd'hui pose plus de problemes dans notre pays que les autres. Ouvrir le debat sur l'apport et l'heritage culturel de la religion dans notre vie publique serait susceptible d'apaiser les tensions, de la meme maniere clarifier une bonne fois pour toute que l'expression du rite religieux pour un citoyen [mis a part bien sur les pretres, soeurs, moines, rabins, Imams et autres membres reconnus par les instances religieuses qui portent des vetements distinctifs] dans la sphere publique n'est pas compatible avec les valeurs de notre Republique. [prieres de rue, processions... sauf si elles sont expressement autorisees par le Maire]. Enfin il est incomprehensible de voir que nos gouvernants rejettent ostensiblement notre heritage chretien en tant que valeur culturelle. Est-ce que le fait que le President des Etats-Unis jure sur la bible [il n'est pas oblige de le faire] et que la devise ""In God We trust"" porte atteinte a leur democracie ?"	DC13	1
66	1-10809	Préserver les coutumes françaises	"La laicite telle que nous l'avons faite evoluer aujourd'hui est devenue une religion en soi qui ecarte le fait religieux de la chose publique. Comment expliquer que d'autres pays qui ont une diversite religieuse tres importante n'aient aucun probleme a vivre ensemble ? sans passer par un exces de laicite. Celle-ci est devenue un pretexte pour interdire alros qu'elle devait au contraire apaiser. La religion est avant tout une expression culturelle, on peut apprecier le cote culturel d'une religion [e.g creches], sans epouser ses rites ou ses croyances. Pourquoi l'Etat entretient-il alors le patrimoine des Eglises ? pour son cote culturel, c'est aussi un attrait touristique. Par contre, lorsqu'une religion entend imposer un style de vie publique sur les fondements religieux, il faut dire stop ! c'est valable pour n'importe quelle religion, mais une aujourd'hui pose plus de problemes dans notre pays que les autres. Ouvrir le debat sur l'apport et l'heritage culturel de la religion dans notre vie publique serait susceptible d'apaiser les tensions, de la meme maniere clarifier une bonne fois pour toute que l'expression du rite religieux pour un citoyen [mis a part bien sur les pretres, soeurs, moines, rabins, Imams et autres membres reconnus par les instances religieuses qui portent des vetements distinctifs] dans la sphere publique n'est pas compatible avec les valeurs de notre Republique. [prieres de rue, processions... sauf si elles sont expressement autorisees par le Maire]. Enfin il est incomprehensible de voir que nos gouvernants rejettent ostensiblement notre heritage chretien en tant que valeur culturelle. Est-ce que le fait que le President des Etats-Unis jure sur la bible [il n'est pas oblige de le faire] et que la devise ""In God We trust"" porte atteinte a leur democracie ?"	DC13	4
67	1-10809	Redonner un aspect privé à la religion	"La laicite telle que nous l'avons faite evoluer aujourd'hui est devenue une religion en soi qui ecarte le fait religieux de la chose publique. Comment expliquer que d'autres pays qui ont une diversite religieuse tres importante n'aient aucun probleme a vivre ensemble ? sans passer par un exces de laicite. Celle-ci est devenue un pretexte pour interdire alros qu'elle devait au contraire apaiser. La religion est avant tout une expression culturelle, on peut apprecier le cote culturel d'une religion [e.g creches], sans epouser ses rites ou ses croyances. Pourquoi l'Etat entretient-il alors le patrimoine des Eglises ? pour son cote culturel, c'est aussi un attrait touristique. Par contre, lorsqu'une religion entend imposer un style de vie publique sur les fondements religieux, il faut dire stop ! c'est valable pour n'importe quelle religion, mais une aujourd'hui pose plus de problemes dans notre pays que les autres. Ouvrir le debat sur l'apport et l'heritage culturel de la religion dans notre vie publique serait susceptible d'apaiser les tensions, de la meme maniere clarifier une bonne fois pour toute que l'expression du rite religieux pour un citoyen [mis a part bien sur les pretres, soeurs, moines, rabins, Imams et autres membres reconnus par les instances religieuses qui portent des vetements distinctifs] dans la sphere publique n'est pas compatible avec les valeurs de notre Republique. [prieres de rue, processions... sauf si elles sont expressement autorisees par le Maire]. Enfin il est incomprehensible de voir que nos gouvernants rejettent ostensiblement notre heritage chretien en tant que valeur culturelle. Est-ce que le fait que le President des Etats-Unis jure sur la bible [il n'est pas oblige de le faire] et que la devise ""In God We trust"" porte atteinte a leur democracie ?"	DC13	1
68	1-11017	Y Rien	NSP	DC13	1
69	1-11048	Y Rien	Rien	DC13	3
70	1-11111	Y Rien	rien	DC13	3
71	1-11114	Y Rien	Rien	DC13	3
72	1-11166	Condamnation des atteintes à la laïcité	Remettre en place l'éducation civique dans le primaire et le secondaire . Pénaliser fortement les comportements inappropriés de nos élus qui sont garants de l'exemplarité; actuellement un citoyen va se voir beaucoup plus pénalisé dans le cas d'un comportement inadéquat qu'un élu; il faut inverser cela et rétablir la notion de justice.Rétablir le respect de l'autre, il est aberrant que Mr Macron ne se comporte pas mieux que Mr Sarcozy.	DC13	3
73	1-11166	Plus d'éducation	Remettre en place l'éducation civique dans le primaire et le secondaire . Pénaliser fortement les comportements inappropriés de nos élus qui sont garants de l'exemplarité; actuellement un citoyen va se voir beaucoup plus pénalisé dans le cas d'un comportement inadéquat qu'un élu; il faut inverser cela et rétablir la notion de justice.Rétablir le respect de l'autre, il est aberrant que Mr Macron ne se comporte pas mieux que Mr Sarcozy.	DC13	3
74	1-11166	Séparation stricte Etat-religions	Remettre en place l'éducation civique dans le primaire et le secondaire . Pénaliser fortement les comportements inappropriés de nos élus qui sont garants de l'exemplarité; actuellement un citoyen va se voir beaucoup plus pénalisé dans le cas d'un comportement inadéquat qu'un élu; il faut inverser cela et rétablir la notion de justice.Rétablir le respect de l'autre, il est aberrant que Mr Macron ne se comporte pas mieux que Mr Sarcozy.	DC13	1
75	1-11265	Application loi 1905	Appliquer simplement la loi de séparation en vigueur.	DC13	4
76	1-11265	Séparation stricte Etat-religions	Appliquer simplement la loi de séparation en vigueur.	DC13	1
77	1-11269	Aucun financement par l'Etat	Pas d'argent pour les religions : aux pratiquants de payer pour leur clergé.	DC13	3
78	1-11269	Séparation stricte Etat-religions	Pas d'argent pour les religions : aux pratiquants de payer pour leur clergé.	DC13	1
79	1-11285	Y Rien	NSP	DC13	1
80	1-11363	Y Rien	pas de réponse	DC13	1
81	1-11392	Application loi 1905	Pas de droit accordé en rapport à la religion. Si une loi et appliquée elle est la même pour tous	DC13	3
82	1-11392	Loi de la République avant celles de la religion	Pas de droit accordé en rapport à la religion. Si une loi et appliquée elle est la même pour tous	DC13	2
83	1-11392	Même traitement pour toutes les religions	Pas de droit accordé en rapport à la religion. Si une loi et appliquée elle est la même pour tous	DC13	2
84	1-11392	Séparation stricte Etat-religions	Pas de droit accordé en rapport à la religion. Si une loi et appliquée elle est la même pour tous	DC13	2
85	1-11431	Aucun financement par l'Etat	Exclure réellement de la vie citoyenne tout signe d'appartenance à une religion. Aucun argent public ne doit aider une communauté religieuse. Les hommes politiques doivent être absents de tout débat mettant la religion en jeu. L'école doit apprendre que la religion est une philosophie et non un acte citoyen.	DC13	7
86	1-11431	Aucun signe ostentatoire (croix, voile, kippa...)	Exclure réellement de la vie citoyenne tout signe d'appartenance à une religion. Aucun argent public ne doit aider une communauté religieuse. Les hommes politiques doivent être absents de tout débat mettant la religion en jeu. L'école doit apprendre que la religion est une philosophie et non un acte citoyen.	DC13	5
87	1-11431	Moins de clientélisme	Exclure réellement de la vie citoyenne tout signe d'appartenance à une religion. Aucun argent public ne doit aider une communauté religieuse. Les hommes politiques doivent être absents de tout débat mettant la religion en jeu. L'école doit apprendre que la religion est une philosophie et non un acte citoyen.	DC13	1
88	1-11431	Plus d'éducation	Exclure réellement de la vie citoyenne tout signe d'appartenance à une religion. Aucun argent public ne doit aider une communauté religieuse. Les hommes politiques doivent être absents de tout débat mettant la religion en jeu. L'école doit apprendre que la religion est une philosophie et non un acte citoyen.	DC13	7
89	1-11431	Redonner un aspect privé à la religion	Exclure réellement de la vie citoyenne tout signe d'appartenance à une religion. Aucun argent public ne doit aider une communauté religieuse. Les hommes politiques doivent être absents de tout débat mettant la religion en jeu. L'école doit apprendre que la religion est une philosophie et non un acte citoyen.	DC13	2
