contribution;tag;corpus;question;count
1 070;Plus d'éducation;Il faudrait d'avantage informer la population des risques qui nous attendent dans plusieurs années dû à la pollution. Également proposer des solutions pour le futur. Car dans quelques décennies ce seront nous qui seront les futurs migrants dû à la montée des eaux et de la température;TE13;1
18 325;Consommation réduite ou vertueuse (bio, circuit court, local);Transport en commun, tri sélectif, limiter mes achats, acheter local et bio;TE11;1
18 325;Transports plus verts ou réduits;Transport en commun, tri sélectif, limiter mes achats, acheter local et bio;TE11;1
18 325;Tri sélectif, compost, réduction déchets;Transport en commun, tri sélectif, limiter mes achats, acheter local et bio;TE11;1
31 500;Plus de moyens aux communes / plus de décentralisation;Mettre les sommes d'argent adéquat et y développer les infrastructures nécessaire à une bonne condition de vie, au lieu de brader et faire des économies pour payer des porte-avions nucléaires....;OE11;1
32 590;Lois et accords commerciaux plus restrictifs;Pour obliger certaines industries à être plus écologique il faudrait refaire des lois plus strictes. Beaucoup de citoyens prennent conscience des dégâts écologiques et tentent d'agir pour préserver la planète, mais il faudrait que les grande entreprises et tous les gens qui ont le pouvoir de faire bouger les choses agissent afin de voir une vraie avancée;TE13;1
35 290;Plus de moyens aux communes / plus de décentralisation;Plus d'aide, plus de réactivité ne pas supprimer les budgets, les postes;OE11;1
35 290;Services médicaux dans les zones rurales;Plus d'aide, plus de réactivité ne pas supprimer les budgets, les postes;OE11;1
35 290;Simplification démarche administratives;Plus d'aide, plus de réactivité ne pas supprimer les budgets, les postes;OE11;1
23 808;Réduction consommation énergie, eau;Je me déplace à vélo quand c'est possible. Je fais attention à ma consommation d électricité, à ce que je mange. Je respecte l'environnement en y jetant pas mes déchets et en triant ces derniers également.;TE11;1
23 808;Régime alimentaire;Je me déplace à vélo quand c'est possible. Je fais attention à ma consommation d électricité, à ce que je mange. Je respecte l'environnement en y jetant pas mes déchets et en triant ces derniers également.;TE11;1
23 808;Transports plus verts ou réduits;Je me déplace à vélo quand c'est possible. Je fais attention à ma consommation d électricité, à ce que je mange. Je respecte l'environnement en y jetant pas mes déchets et en triant ces derniers également.;TE11;1
23 808;Tri sélectif, compost, réduction déchets;Je me déplace à vélo quand c'est possible. Je fais attention à ma consommation d électricité, à ce que je mange. Je respecte l'environnement en y jetant pas mes déchets et en triant ces derniers également.;TE11;1
35 660;Incompétence et inefficacité;Faudrait arrêter le copinage de L'INCOMPÉTENCE, ça finit par faire desordre😁,surtout au niveau de la soi disante protection de l'enfance,qui protège surtout le salaire de ceux qui detruisent l'enfance et les familles...;OE9;1
18 015;Consommation réduite ou vertueuse (bio, circuit court, local);J’aimerai ne plus avoir à consommer de bouteille plastique ( remise en place de la consigne ) , mettre en place des bus électrique gratuit pour nos déplacement quotidien ( travail , courses ,etc ) et consommer plus responsable ( de saison , promouvoir les petit commerce et taxer les grandes surface qui tuent les artisans et déshumanisent notre mode de consommation;TE11;1
18 015;Moins d’emballages plastiques;J’aimerai ne plus avoir à consommer de bouteille plastique ( remise en place de la consigne ) , mettre en place des bus électrique gratuit pour nos déplacement quotidien ( travail , courses ,etc ) et consommer plus responsable ( de saison , promouvoir les petit commerce et taxer les grandes surface qui tuent les artisans et déshumanisent notre mode de consommation;TE11;1
18 015;Transports plus verts ou réduits;J’aimerai ne plus avoir à consommer de bouteille plastique ( remise en place de la consigne ) , mettre en place des bus électrique gratuit pour nos déplacement quotidien ( travail , courses ,etc ) et consommer plus responsable ( de saison , promouvoir les petit commerce et taxer les grandes surface qui tuent les artisans et déshumanisent notre mode de consommation;TE11;1
22 350;Lois et accords commerciaux plus restrictifs;Stop à l'hypocrisie et au manque de transparence quand aux coûts écologique des produits vendus en grandes surfaces;TE13;1
22 350;Changement mode de consommation;Stop à l'hypocrisie et au manque de transparence quand aux coûts écologique des produits vendus en grandes surfaces;TE13;1
17 160;Plus de moyens aux communes / plus de décentralisation;En redonnant le pouvoir et un financement conséquent aux communes.;OE11;1
6 820;Inciter à la mobilité;Construction de ligne direct /autoroute ou TGV traversant la diagonale du vide;OE11;1
17 270;Etre plus à l'écoute;Les mairies en difficulté devrait peut être organisé des ventes de gâteaux etc et proposer aux maires d'être à proximité des citoyens pour prendre en considération l'avis de tous;OE11;1
17 270;En étant proche des gens / présence physique;Les mairies en difficulté devrait peut être organisé des ventes de gâteaux etc et proposer aux maires d'être à proximité des citoyens pour prendre en considération l'avis de tous;OE11;1
17 290;Lois et accords commerciaux plus restrictifs;Les citoyens ont un rôle important à jouer c'est indéniable. Tant dans les mentalités que dans les actes. Mais toute l'industrie doit changer pour être compatible avec la transition. Le changement des mentalités des citoyens ne sera pas le plus dur.;TE13;1
17 290;Changement mode de consommation;Les citoyens ont un rôle important à jouer c'est indéniable. Tant dans les mentalités que dans les actes. Mais toute l'industrie doit changer pour être compatible avec la transition. Le changement des mentalités des citoyens ne sera pas le plus dur.;TE13;1
17 290;Agriculture raisonnée, bio, circuits courts;Les citoyens ont un rôle important à jouer c'est indéniable. Tant dans les mentalités que dans les actes. Mais toute l'industrie doit changer pour être compatible avec la transition. Le changement des mentalités des citoyens ne sera pas le plus dur.;TE13;1
17 290;Plus d'éducation;Les citoyens ont un rôle important à jouer c'est indéniable. Tant dans les mentalités que dans les actes. Mais toute l'industrie doit changer pour être compatible avec la transition. Le changement des mentalités des citoyens ne sera pas le plus dur.;TE13;1
5 930;Simplification de l'administration et des services publics;Beaucoup trop d administrations sans pouvoir qui ne repondent pas aux demandes des citoyens qui doivent se déplacer toujours vers les grandes villes. Dans ce cas à quoi bon financer des lieux inefficaces ?;OE9;1
5 930;Incompétence et inefficacité;Beaucoup trop d administrations sans pouvoir qui ne repondent pas aux demandes des citoyens qui doivent se déplacer toujours vers les grandes villes. Dans ce cas à quoi bon financer des lieux inefficaces ?;OE9;1
11 910;Plus de moyens aux communes / plus de décentralisation;En les accompagnant en restant présent dans les endroits les plus reculés. Arrêter de tour supprimer regrouper centraliser;OE11;1
11 910;Simplification démarche administratives;En les accompagnant en restant présent dans les endroits les plus reculés. Arrêter de tour supprimer regrouper centraliser;OE11;1
3 550;Incitations financières au lieu de taxes;La transition écologique ne doit pas être punitive.;TE13;1
3 650;Plus de moyens aux communes / plus de décentralisation;D'avantages de liberté et de budget pour ces collectivités;OE11;1
3 920;Décentralisation;L'Etat français est toujours trop centralisé et concentré sur Paris, l'administration est trop lente et délègue trop ce qui nuit à son efficacité et à sa rapidité pour traiter les dossiers;OE9;1
3 920;Incompétence et inefficacité;L'Etat français est toujours trop centralisé et concentré sur Paris, l'administration est trop lente et délègue trop ce qui nuit à son efficacité et à sa rapidité pour traiter les dossiers;OE9;1
3 920;Lenteur administrative;L'Etat français est toujours trop centralisé et concentré sur Paris, l'administration est trop lente et délègue trop ce qui nuit à son efficacité et à sa rapidité pour traiter les dossiers;OE9;1
17 910;Plus de moyens aux communes / plus de décentralisation;Faire un appel à projet local sur des sujets bien précis avec une obligation de trouver le financement qui va avec;OE11;1
18 110;Assurer une qualité de vie minimum pour tous;Embauché les chômeurs ai nettoyage de leur villes;TE13;1
18 277;Simplification de l'administration et des services publics;Moins d'intermédiaires, simplifié, plus à la portée de tous;OE9;1
18 710;Etre plus à l'écoute;Une plus grande proximité entre les français et l'administration grâce à des sites internet simple et précis d'utilisation;OE11;1
18 710;En étant proche des gens / présence physique;Une plus grande proximité entre les français et l'administration grâce à des sites internet simple et précis d'utilisation;OE11;1
18 710;Simplification démarche administratives;Une plus grande proximité entre les français et l'administration grâce à des sites internet simple et précis d'utilisation;OE11;1
18 710;Plateforme unique service publique et maison de services publics;Une plus grande proximité entre les français et l'administration grâce à des sites internet simple et précis d'utilisation;OE11;1
18 970;Plus d'internet / numérique sur tout le territoire;Internet et transports (compris co voiturage);OE11;1
18 970;Inciter à la mobilité;Internet et transports (compris co voiturage);OE11;1
19 010;En étant proche des gens / présence physique;Rétablir le contact avec la base;OE11;1
19 570;Taxe sur les plus gros pollueurs;Taxer les plus gros polluants industriels. &&Prendre le réchauffement climatique au sérieux.&&INTERDIRE LE GLYPHOSARE PU****! &&MACRON, TIENS TES PROMESSES !;TE13;1
19 570;Arrêt du glyphosate;Taxer les plus gros polluants industriels. &&Prendre le réchauffement climatique au sérieux.&&INTERDIRE LE GLYPHOSARE PU****! &&MACRON, TIENS TES PROMESSES !;TE13;1
19 570;Faire de la transition la priorité nationale;Taxer les plus gros polluants industriels. &&Prendre le réchauffement climatique au sérieux.&&INTERDIRE LE GLYPHOSARE PU****! &&MACRON, TIENS TES PROMESSES !;TE13;1
19 560;Développement des transports en commun;Augmenter le nombre de bornes en charge rapide pour voitures électriques sur l'autoroute. Il y en a une par station grand max, c'est un scandale! Paris n'est pas du tout fait pour les vélos. Des vraies pistes cyclables de ce nom seraient la moindre des choses.;TE13;1
19 560;Développement voiture électrique;Augmenter le nombre de bornes en charge rapide pour voitures électriques sur l'autoroute. Il y en a une par station grand max, c'est un scandale! Paris n'est pas du tout fait pour les vélos. Des vraies pistes cyclables de ce nom seraient la moindre des choses.;TE13;1
19 890;Lois et accords commerciaux plus restrictifs;Il est impératif de commencer une transition radicale dans les 2 prochaines années si nous voulons que la civilisation occidentale industrialisée survive dans les quelques dizaines d'années à venir !! Il faut impérativement restreindre le pouvoir des grandes multinationales et des intérêts privés pour pouvoir enclencher cette transition. Le capitalisme vert est voué à l'échec.;TE13;1
20 100;Simplification de l'administration et des services publics;Etre plus accessible;OE9;1
20 120;Plus de moyens aux communes / plus de décentralisation;En supprimant les doublons ( multiplicité des services sociaux) en réorganisant de manière plus efficace la décentralisation;OE11;1
20 120;Simplification démarche administratives;En supprimant les doublons ( multiplicité des services sociaux) en réorganisant de manière plus efficace la décentralisation;OE11;1
20 570;Etre plus à l'écoute;Plus de participation aux débats et choix, d’un point de vue consultatif, pas décisionnaire. &&Autrement dit : pouvoir participer aux débats, sans recourir à un vote systematique;OE11;1
20 858;respect des engagements des dirigeants politiques;Rendre les politiques plus crédibles et avoir la sensation d'une réelle efficacité positive.;DC11;1
20 920;Plus de transparence;Se rapprocher des citoyen et faciliter la transition d'information;OE11;1
20 920;En étant proche des gens / présence physique;Se rapprocher des citoyen et faciliter la transition d'information;OE11;1
21 028;Simplification de l'administration et des services publics;Pour moi administration rime avec paperasse infinie, il faudrait absolument régler ça, réduire les délais de traitement des demandes, simplifier les démarches, relier les services entre eux, réutiliser des documents.&&Aménager un point de rencontre physique comprenant toute les administrations me paraît aussi important.;OE9;1
21 028;Lenteur administrative;Pour moi administration rime avec paperasse infinie, il faudrait absolument régler ça, réduire les délais de traitement des demandes, simplifier les démarches, relier les services entre eux, réutiliser des documents.&&Aménager un point de rencontre physique comprenant toute les administrations me paraît aussi important.;OE9;1
38 156;Tri sélectif, compost, réduction déchets;Trier ses poubelle;TE11;1
22 030;Baisser les salaires et avantages des responsables politiques;Donner plus de moyens aux communes en baissant les salaires et le nombre de députés afin de pouvoir financer cela;OE11;1
22 320;Plus d'internet / numérique sur tout le territoire;Développer la 3G partout sans surcoût pour les usagers. Aujourd’hui ce n’est toujours pas le cas et en zone rurale les abonnements internet sont plus chers à cause du degroupage...&&Développer le maillage de transport en bus en connexion des gares dans les campagnes;OE11;1
22 320;Inciter à la mobilité;Développer la 3G partout sans surcoût pour les usagers. Aujourd’hui ce n’est toujours pas le cas et en zone rurale les abonnements internet sont plus chers à cause du degroupage...&&Développer le maillage de transport en bus en connexion des gares dans les campagnes;OE11;1
22 360;Etre plus à l'écoute;En restant proche des communes via des interactions tels que le grand débat ( qui pourrait être fait une fois par an ) sous différentes formes ou différents niveaux.;OE11;1
22 430;Simplification de l'administration et des services publics;Une simplification massive et la suppression de tous les étages redondants;OE9;1
22 777;Simplification de l'administration et des services publics;Supprimer des couches administratives et donner davantage de subsidiarité, c'est à dire que l'état ne doit pas s'immiscer dans des domaines qui peuvent être traités par des organismes subordonnés.;OE9;1
22 846;Bilan régulier, fréquent;établir un audit sur les dépenses de l'Etat;FI7;1
23 130;Etre plus à l'écoute;Commencer par ne pas penser que la ville est la solution à tout. Chaque défi aura ensuite besoin de va solution. Mettre en évidence ces défis et consulter la population peut être un premier pas vers de nouvelles solutions;OE11;1
23 130;Supprimer les communes / départements: moins d'échelons!;Commencer par ne pas penser que la ville est la solution à tout. Chaque défi aura ensuite besoin de va solution. Mettre en évidence ces défis et consulter la population peut être un premier pas vers de nouvelles solutions;OE11;1
23 190;En étant proche des gens / présence physique;Subsidiarité avec 2 échelons avec plus de pouvoirs : régions et villes && Subsidiarité autours de deux échelons : la ville et la région qui ont plus de moyen et plus proche de la réalité de leur territoire. L'explication des mesures peut être plus facilement comprises quand c'est local;OE11;1
23 190;Plus de moyens aux communes / plus de décentralisation;Subsidiarité avec 2 échelons avec plus de pouvoirs : régions et villes && Subsidiarité autours de deux échelons : la ville et la région qui ont plus de moyen et plus proche de la réalité de leur territoire. L'explication des mesures peut être plus facilement comprises quand c'est local;OE11;1
23 380;Changement mode de consommation;Politique incitative de l'état et des entreprises pour réduire la consommation de viande, à commencer par les cantines (écoles ou bureaux);TE13;1
23 450;Simplification de l'administration et des services publics;Simplification de l'administration;OE9;1
23 500;Simplification de l'administration et des services publics;Je pense que il faudrait réduire le nombre d'échelon a 3. État, région, commune. Donner des pouvoirs plus importants aux échelons inférieurs dans le but d'encourager les initiatives locales;OE9;1
23 500;Décentralisation;Je pense que il faudrait réduire le nombre d'échelon a 3. État, région, commune. Donner des pouvoirs plus importants aux échelons inférieurs dans le but d'encourager les initiatives locales;OE9;1
23 860;Changement mode de consommation;Tant que la conscience individuelle est plus forte que l’idée d’être tous concernés « la citoyenneté »&&Nous n’y arriverons pas;TE13;1
24 570;Lois et accords commerciaux plus restrictifs;Globaliser les démarches mondialement en incluant non seulement les états mais aussi les entreprises, en faveur d'un développement durable;TE13;1
24 610;Plateforme unique service publique et maison de services publics;L'ouverture de maisons de services publics dans chaque quartier ou village me parait une bonne option. A coupler avec les ouverture de tiers-lieu, centre social, maison culturelle, ces lieux pourraient devenir un lieu de rencontre et de vivre ensemble qui nous fait cruellement défaut.;OE11;1
24 840;Plus d'internet / numérique sur tout le territoire;Diminuer le prix des services de transports publics, augmenter l'accessibilité des transports publics, donner à tous un bon accès Internet;OE11;1
24 840;Inciter à la mobilité;Diminuer le prix des services de transports publics, augmenter l'accessibilité des transports publics, donner à tous un bon accès Internet;OE11;1
24 790;Simplification démarche administratives;Améliorer les démarches en ligne (notamment en simplifiant les systèmes ) pour réduire les besoins physiques (agences etc.) et les déplacements liés aux démarches;OE11;1
24 790;Plateforme unique service publique et maison de services publics;Améliorer les démarches en ligne (notamment en simplifiant les systèmes ) pour réduire les besoins physiques (agences etc.) et les déplacements liés aux démarches;OE11;1
38 341;Décentralisation;Je pense qu'il y a une centralisation trop importante, il faudrait peut-être laisser plus de place et d'indépendance aux communes, départements et régions.;OE9;1
25 020;Simplification de l'administration et des services publics;Les administrations en France sont très peu claire même pour les jeunes qui ont eu des cours la dessus. Il y a trop d'étapes, ce qui multiplie le nombre potentiel d'erreurs commise sur un dossier. Reduire ces étapes et les rendre plus abordable a tous (en pensant surtout aux personnes âgées et isolées);OE9;1
25 180;Simplification démarche administratives;Une meilleure coopération à l'intérieur des régions. Je prend l'exemple de Dijon et Besançon, qui se font une guerre ridicule alors qu'en coopérant, ils y gagneraient tout les deux;OE11;1
25 400;Etre plus à l'écoute;Prise en compte de l'individu. De l'environnement;OE11;1
25 400;En étant proche des gens / présence physique;Prise en compte de l'individu. De l'environnement;OE11;1
25 470;Etre plus à l'écoute;Donner plus de pouvoir au pouvoirs locaux, devenir un pays un peu plus fédéral. Organiser des consultations et des référendums locaux pour connaître les priorités des citoyens. Faire « choisir » des citoyens non-élus pour participer à la vie de la ville avec le maire par exemple.;OE11;1
25 470;Plus de transparence;Donner plus de pouvoir au pouvoirs locaux, devenir un pays un peu plus fédéral. Organiser des consultations et des référendums locaux pour connaître les priorités des citoyens. Faire « choisir » des citoyens non-élus pour participer à la vie de la ville avec le maire par exemple.;OE11;1
25 470;Plus de moyens aux communes / plus de décentralisation;Donner plus de pouvoir au pouvoirs locaux, devenir un pays un peu plus fédéral. Organiser des consultations et des référendums locaux pour connaître les priorités des citoyens. Faire « choisir » des citoyens non-élus pour participer à la vie de la ville avec le maire par exemple.;OE11;1
25 610;Changement mode de consommation;Je suis pour un arrêt de recherche constant de la croissance, et ainsi entamer une décroissance raisonnée. Sur un monde limité avec des ressources finies, il est dérisoire de toujours rechercher la croissance alors que la quantité de ressources que ne peut produire la terre en une année est utilisée bien avant son terme.;TE13;1
25 630;Services médicaux dans les zones rurales;Arrêter de faire des projets urbains à la con et privilégier la culture, santé, éducation;OE11;1
25 700;Etre plus à l'écoute;Le ric en tout matière sans limite d'application;OE11;1
25 788;Transports plus verts ou réduits;J'utilise très rarement la voiture;TE11;1
17 481;Décentralisation;Donner plus de pouvoirs au mairie et intercomunalite;OE9;1
17 480;Etre plus à l'écoute;Avec plus de communication, de concertation et en impliquant plus les citoyens dans les processus décisionnel;OE11;1
17 480;Plus de transparence;Avec plus de communication, de concertation et en impliquant plus les citoyens dans les processus décisionnel;OE11;1
17 480;En étant proche des gens / présence physique;Avec plus de communication, de concertation et en impliquant plus les citoyens dans les processus décisionnel;OE11;1
27 060;Plus d'internet / numérique sur tout le territoire;Faire en sorte qu'il y aie internet partout, d abord, car comment ne pas se sentir mis à l'écart du monde sinon. Reouvrir les gares d'urgence, et des hôpitaux;OE11;1
27 060;Inciter à la mobilité;Faire en sorte qu'il y aie internet partout, d abord, car comment ne pas se sentir mis à l'écart du monde sinon. Reouvrir les gares d'urgence, et des hôpitaux;OE11;1
27 060;Services médicaux dans les zones rurales;Faire en sorte qu'il y aie internet partout, d abord, car comment ne pas se sentir mis à l'écart du monde sinon. Reouvrir les gares d'urgence, et des hôpitaux;OE11;1
20 878;vote obligatoire;Il faut que les citoyens qui ne participent pas volontairement aux élections soit financièrement sanctionné. Il faut plus de referendum.;DC11;1
20 878;plus de référendums;Il faut que les citoyens qui ne participent pas volontairement aux élections soit financièrement sanctionné. Il faut plus de referendum.;DC11;1
20 950;Développement des transports en commun;Trouver une alternative aux voitures très polluantes et aux voitures électriques qui utilisent du nucléaire et des ressources en Corée&&Donc investir dans des énergies renouvelables qui pourraient permettre de se déplacer sans polluer;TE13;1
20 950;Développer les énergies renouvelables;Trouver une alternative aux voitures très polluantes et aux voitures électriques qui utilisent du nucléaire et des ressources en Corée&&Donc investir dans des énergies renouvelables qui pourraient permettre de se déplacer sans polluer;TE13;1
3 940;Etre plus à l'écoute;Plus de concertation avec les citoyens et une politique de transparence. Plus d autonomie pour les collectivités territoriales. Une instance de discussion Etat / collectivités territoriales serait certainement utile.;OE11;1
3 940;Plus de transparence;Plus de concertation avec les citoyens et une politique de transparence. Plus d autonomie pour les collectivités territoriales. Une instance de discussion Etat / collectivités territoriales serait certainement utile.;OE11;1
3 940;Plus de moyens aux communes / plus de décentralisation;Plus de concertation avec les citoyens et une politique de transparence. Plus d autonomie pour les collectivités territoriales. Une instance de discussion Etat / collectivités territoriales serait certainement utile.;OE11;1
28 760;Taxe sur les plus gros pollueurs;Je suis pour la fin des subventions au transport aérien;TE13;1
28 760;Lois et accords commerciaux plus restrictifs;Je suis pour la fin des subventions au transport aérien;TE13;1
5 380;Exemplarité des politiques;Il faut une vraie volonté gouvernementale. Nous avons besoin que les politiques se montrent des leader et ne dramatisent pas les changements nécessaires. Nous devons aller vers un mieux et changer nos habitudes. Il faut de grand changements!   Pas des mesurettes pour faire joli.;TE13;1
5 380;Faire de la transition la priorité nationale;Il faut une vraie volonté gouvernementale. Nous avons besoin que les politiques se montrent des leader et ne dramatisent pas les changements nécessaires. Nous devons aller vers un mieux et changer nos habitudes. Il faut de grand changements!   Pas des mesurettes pour faire joli.;TE13;1
5 560;Plus de moyens aux communes / plus de décentralisation;"Ne pas se cantonner qu'aux ""grandes villes""";OE11;1
29 190;Plus d'internet / numérique sur tout le territoire;Il faudrait que l'état investisse plus dans les collectivités territoriales plus en difficulté. De plus il faudrait que l'état ai recours plus souvent aux nouvelles technologies pour être plus efficace dans ces collectivités: par exemple dans le domaine de la santé;OE11;1
29 190;Plus de moyens aux communes / plus de décentralisation;Il faudrait que l'état investisse plus dans les collectivités territoriales plus en difficulté. De plus il faudrait que l'état ai recours plus souvent aux nouvelles technologies pour être plus efficace dans ces collectivités: par exemple dans le domaine de la santé;OE11;1
29 190;Services médicaux dans les zones rurales;Il faudrait que l'état investisse plus dans les collectivités territoriales plus en difficulté. De plus il faudrait que l'état ai recours plus souvent aux nouvelles technologies pour être plus efficace dans ces collectivités: par exemple dans le domaine de la santé;OE11;1
29 190;Simplification démarche administratives;Il faudrait que l'état investisse plus dans les collectivités territoriales plus en difficulté. De plus il faudrait que l'état ai recours plus souvent aux nouvelles technologies pour être plus efficace dans ces collectivités: par exemple dans le domaine de la santé;OE11;1
29 190;Plateforme unique service publique et maison de services publics;Il faudrait que l'état investisse plus dans les collectivités territoriales plus en difficulté. De plus il faudrait que l'état ai recours plus souvent aux nouvelles technologies pour être plus efficace dans ces collectivités: par exemple dans le domaine de la santé;OE11;1
32 620;Plus de moyens aux communes / plus de décentralisation;Arrêter de tout centraliser a Paris;OE11;1
35 825;S'inspirer du secteur privé;En restant public mais avec un fonctionnement de droit privé mais gardé un service public pour lutter contre le capitalisme;OE9;1
36 260;Amélioration logements;J'aimerai que nos élus prennent conscience de la necessite de se pencher sur la question de l'ecologie. Ils existent plusieurs solutions pour réduire notre empreinte carbone et aider l'envionnement ! Tel que faire des potagers sur les toits d'immeuble ou bien renover nos vieux batiments pour réduire toute la surconsommation à cause de la vetustité des locaux.  Je voudrais également que chacun réflechissent à ce qu'il peut apporter et accepter certaine concession. On ne peut pas aider l'environnement sans que chacun fasse un effort !;TE13;1
36 260;Changement mode de consommation;J'aimerai que nos élus prennent conscience de la necessite de se pencher sur la question de l'ecologie. Ils existent plusieurs solutions pour réduire notre empreinte carbone et aider l'envionnement ! Tel que faire des potagers sur les toits d'immeuble ou bien renover nos vieux batiments pour réduire toute la surconsommation à cause de la vetustité des locaux.  Je voudrais également que chacun réflechissent à ce qu'il peut apporter et accepter certaine concession. On ne peut pas aider l'environnement sans que chacun fasse un effort !;TE13;1
36 260;Plus d'éducation;J'aimerai que nos élus prennent conscience de la necessite de se pencher sur la question de l'ecologie. Ils existent plusieurs solutions pour réduire notre empreinte carbone et aider l'envionnement ! Tel que faire des potagers sur les toits d'immeuble ou bien renover nos vieux batiments pour réduire toute la surconsommation à cause de la vetustité des locaux.  Je voudrais également que chacun réflechissent à ce qu'il peut apporter et accepter certaine concession. On ne peut pas aider l'environnement sans que chacun fasse un effort !;TE13;1
16 440;Taxe sur les plus gros pollueurs;ce sont les grosses industries ,les paquebots .. qui polluent le plus ,à EUX de fire la transition ,(panneaux solaires ...)  !!!;TE13;1
16 440;Développer les énergies renouvelables;ce sont les grosses industries ,les paquebots .. qui polluent le plus ,à EUX de fire la transition ,(panneaux solaires ...)  !!!;TE13;1
15 250;Faire de la transition la priorité nationale;C'est la vocation d'une génération. On ne l'a pas choisie, elle nous a été imposée. C'est mon seul moyen de ne pas être détesté par mon futur fils.;TE13;1
35 830;Plus d'éducation;La transition est écologique est plus dans la conscience et le comportement de chacun que dans les actions politiques. C'est les efforts de chacune d'entre nous qui nous permettrons de faire cette transition et de vivre en accord avec le monde qui nous entoure.;TE13;1
