customer_id,question_name,answer,theme
19415,DC11,"Les citoyens ne votent plus car ils sont dégoutes de voir tous ces politiciens corrompus sans fois ni lois s’en tirer sans conséquences... ils prêchent être l’exemple à suivre mais en réalité c’est « fait ce que je dis mais pas ce que je fais »
Il faut assainir la politique en France, mêler les citoyens qui n’ont jamais été condamnés aux décisions de l’état 
Tout politiciens soupçonnés de fraude ou autres délits, ou non réalisation de ses obligations... etc.... devraient être obligés de démissionner 
Et ne plus pouvoir se représenter ou exercer un emploi à responsabilité 

Un personnage public se doit d’être exemplaire
Prenez les pays nordiques à titre d’exemple...
Leur ministre sont des citoyens payés modestement et qui restent humblement au service du peuple...
Les français veulent des personnes simples et qui font preuves de bon sens...",Démocratie et citoyenneté
19419,DC11,"Que les politiques soient plus proches de la population, on a l impression que les décisions se font en fonction de leur carrière",Démocratie et citoyenneté
19434,DC11,Avoir de meilleurs candidats aux élections dans un premier temps puis proposer des référendums afin que les citoyens participent d’avantages aux décisions,Démocratie et citoyenneté
19436,DC11,Je pense qu’il faudrai informer les citoyens de toutes les décisions avant que celles-ci soient prises et de même ils faut les informer des enjeux et des possibilités .,Démocratie et citoyenneté
19437,DC11,"Changer d hommes politiques
On les connais tous. Il faut du renouveau et que les ancien dégagé",Démocratie et citoyenneté
19439,DC11,Avoir de meilleur candidat,Démocratie et citoyenneté
19440,DC11,"Bonjour, pour moi il faudrait réécrire la constitution en y incluant le RIC en toutes matières comme outil ( dans l article 3 par exemple) et donc qu il y est une 6 eme république, on repart à neuf, et à partir de là on peut Élire des représentants du pleuple et les citoyens qui veulent participer à la vie politique puissent le faire et de la on pourras vraiment changer les choses en profondeur, mais avance tout il faut dégager tout le gouvernement mis en place.Merci .",Démocratie et citoyenneté
19460,DC11,Les informer efficacement..,Démocratie et citoyenneté
19461,DC11,Si le vote blanc était en place il y aurait plus de votant.,Démocratie et citoyenneté
19477,DC11,rendre le vote obligatoire et appliquer des amendes en cas de non vote,Démocratie et citoyenneté
19482,DC11,Le vote blanv doit compter,Démocratie et citoyenneté
19485,DC11,"Mieux les éduquer, quand on voit l'idiotie de certains, ce serait une bonne chose de leur apprendre à réfléchir. La politique au niveau national doit bien plus servir un intérêt général que personnel.",Démocratie et citoyenneté
19496,DC11,"- prendre en compte le vote blanc 
- qu'au dessus d'un certain pourcentage de vote blanc les élections soient refaites 
- redonner confiance a la population dans les politiciens",Démocratie et citoyenneté
19498,DC11,Montrer l'impact de leur implication. Attitrer un interlocuteur ayant un pouvoir de décision. Offrir un espace de contribution. Inviter les citoyens à des débats citoyens. Co-construire les services avec les usagers potentiels,Démocratie et citoyenneté
19504,DC11,Je pense que si demain les citoyens français savent que leurs avis va réellement  ( pas comme en 2015 ) pris en compte alors ils auront plus envies de participer à la prise des grandes décisions et orientations pour notre nation ....,Démocratie et citoyenneté
19509,DC11,RIC en toutes matières,Démocratie et citoyenneté
19513,DC11,"En organisant des reunions publiques plus regulierement, les citoyens veulent voir leurs élus",Démocratie et citoyenneté
19518,DC11,Instaurer le RIC,Démocratie et citoyenneté
19523,DC11,Avoir des hommes politiques honnêtes et qui pensent aux français,Démocratie et citoyenneté
19525,DC11,Pratiquer une politique plus honnête pour que chaque citoyen se sentent capable d'acter pour son bien-être.,Démocratie et citoyenneté
19529,DC11,Il faut cesser de rétribuer les hommes politiques qui occupent des mandats. Cela évitera les opportunistes et reviendra à assainir le paysage politique.,Démocratie et citoyenneté
19540,DC11,"Il faut rendre le vote obligatoire; mais cela ne suffit pas. Voter, c'est choisir. Quand les partis politiques n'offrent plus de vrais choix, qu'ils sont tous enfermés dans le même système où la course au profit est la seule action légitime, pourquoi voter ? Q",Démocratie et citoyenneté
19565,DC11,"Personnellement je pense que cette idée de grand debat national , est une très bonne idée.
2 choses :
- Pourquoi pas mettre en place chaque année, à une date voulue , une sorte de débat national , dans lequel on fait un point sur les réformes , les lois et les résultats de l'année écoulée. Delà voir les choses à améliorer , à faire évoluer et proposer de nouvelles solutions pour améliorer le pays.
- L'idée de convonquer des citoyens lambdas pour faire voter des lois , c'est une bonne idée. Cela renforcerai le lien entre les citoyens, les politiques pour un mieu vivre en société. Et dire au monde entier  Oui , la France est encore une democratie grande et forte. On a eu des désaccord , on a discuté, on a trouvé des solutions ensemble, sans passé par la phase prise de pouvoir et dictature "" en gros ! ^^""",Démocratie et citoyenneté
19574,DC11,Prendre des décisions qui nous concernent,Démocratie et citoyenneté
19586,DC11,"1. Éducation civique dès le primaire
2. Expliquer les programmes de manière factuelle, sans jugement de valeur, sous le contrôle d’une autorité pluraliste incontestable",Démocratie et citoyenneté
19590,DC11,"Le vote est un devoir.
Si celui ci n'est pas appliquer il faut supprimer les droits.
(Aide sociale ....)",Démocratie et citoyenneté
19595,DC11,Impliquer davantage les citoyens,Démocratie et citoyenneté
19627,DC11,"Il faut plus impliquer les citoyens. Leur prouver que leurs votes, leurs choix ont un impact. 
Le profil des abstentionnistes est une personne dont le niveau d'étude est faible. Il faut mettre en place dès le primaires des cours de citoyenneté pour sensibiliser. 
Il faut se rapprocher des banlieues pour expliquer à ses population en situation d'anomie sociale",Démocratie et citoyenneté
19635,DC11,Rendre la politique moins chiante,Démocratie et citoyenneté
19646,DC11,"voter pour choisir une personne qui pendant 5 ans ne tiendra aucune de ses promesses électorales, mais sera le serviteur de la finance et des grands groupes, plus personne ne le veut, Le système soi-disant démocratique de la 5è république a vécu!!!!",Démocratie et citoyenneté
19647,DC11,Organiser  régulièrement des débats  partout  en associant  les Citoyens.  Vote OBLIGATOIRE et reconnaissance  du vote blanc,Démocratie et citoyenneté
19648,DC11,Que le choix de nos représentant ne soit plus donné qu’à des partis politiques mais aussi à des citoyens lambdas apolitiques,Démocratie et citoyenneté
19665,DC11,"Mettre en place une politique juste. Actuellement, nous votons pour celui ou celle qui va nous servir de tête de turc pendant 5 années. Une vraie politique avec de vrais changements !",Démocratie et citoyenneté
19672,DC11,Rendre plus accessible et visible les grande décision politique en donnant à chacun la chance de s'exprimer et de ce faire entendre par les personnes qui on été élues dans ce but.,Démocratie et citoyenneté
19682,DC11,Que les représentants politique soit issue du peuple et non de caste politique servant des interet financier,Démocratie et citoyenneté
19685,DC11,"Ne pas mettre les élections le weekend mais plutôt en semaine comme les autres pays européens.
Mettre le vote obligatoire avec prise en compte du vote blanc. Reconnecter les élus avec la réalité en limitant les mandats d'États à 2. ( 2 mandats député + 2 mandats sénateurs maxi).
Arrêter de professionnaliser la politique et intégrer plus de personnes venant du civil.",Démocratie et citoyenneté
19697,DC11,Créer des comités citoyens locaux,Démocratie et citoyenneté
19699,DC11,"Faire des vrais debats, pousser les sujets on a que tres peu d'infos et tout est abordé en surface, les medias ne jouent pas le role de la democratie en période électorale",Démocratie et citoyenneté
19702,DC11,"Il faudrait moraliser la presse. Moins de démagogie et sensationnalisme, plus d’analyse et de pédagogie",Démocratie et citoyenneté
19703,DC11,"Voter = conséquences. Quand les conséquences sont quasiment toutes les mêmes, voter perd son sens. Pour que les citoyens votent, il faut qu'ils soient informer par des sources diversifiées, que la question soit claire et que les réponses couvrent le spectre des idées des citoyens.",Démocratie et citoyenneté
19707,DC11,Leur redonner confiance dans le modèle démocratique,Démocratie et citoyenneté
19748,DC11,"Il faudrait que les politiques soient plus transparents sur leurs dépenses, leurs financements, leurs vies professionnelles passées, sur leurs erreurs passées, qu'ils soient tout à fait transparents sur tous les points, il peut être intéressant de permettre de voter en ligne par numéro d'identifiant national pour le référendum ou les presidentielles ou autres, il faut prendre en compte les votes blancs pour élire quelqu'un et dire que si une personne obtient moins de 50% des votes elle ne peut être élue même au deuxième tour.",Démocratie et citoyenneté
19752,DC11,"Changement de la part des politiques de langage et comportement. Expliquer l’enjeu. Vote obligatoire
Référendum local, information des résidents.",Démocratie et citoyenneté
19760,DC11,"Organiser certaines élections par internet, avec programme en ligne a lire avant.",Démocratie et citoyenneté
19761,DC11,"Il faudrait que tout le monde aille voter et donc que le vote soit obligatoire, si tout le monde a voter alors chacun doit assumer son vote car alors l’élu est légitime",Démocratie et citoyenneté
19762,DC11,Votre en France est un droit et un devoir. Celui qui ne rempli ses devoir ne peut exercer son droit. Donc amende pour les personnes qui ne votent pas.,Démocratie et citoyenneté
19787,DC11,"Utilisez les moyens de communication que nous possédons (smartphones) pour demander, via une application de l'état, l'avis des citoyens sur TOUTES les décisions prises par l'etat.",Démocratie et citoyenneté
19788,DC11,Pour faire participer les citoyens aux élections il faut soit prendre en compte le vote  blanc soit arrêter que des clowns se présentent aux élections.,Démocratie et citoyenneté
19794,DC11,"Que tous les politiques arrêtent de mentir mis à part se battre en eux pour avoir la place c'est tout ce qu'il font !On a plus confiance en eux ,c'est pour ça que les citoyens zappent les élections",Démocratie et citoyenneté
19801,DC11,"C'est simple...
L'honnêteté des politiques changerait tout. Alors, la balle est dans votte camp. Le hold up electoral est scandaleux et on en vit le résultat aujourd'hui.",Démocratie et citoyenneté
19803,DC11,"Rendre les élections obligatoires. Si on ne vote pas, on ne se plaint pas !!",Démocratie et citoyenneté
